0.0010000000,-0.0122457314,116.1045246124,565.6153020490,-565.4763346350,-552.9679144537,552.8782217859,0.0000009105
0.0010000000,500.3712081909,116.0037891388,565.6241419390,-565.6172253840,-552.4858724908,552.4697629457,0.0000008158
0.0010000000,1000.5440368652,115.9997707367,565.5267160390,-565.4892250670,-552.1973787212,552.2196114593,0.0000007883
0.0010000000,1500.5445617676,115.9997600555,563.7805780570,-563.7271934080,-552.9155267035,552.9587830435,0.0000007802
0.0010000000,2000.4872436523,116.0002204895,558.9499580330,-558.8277921730,-555.3877291027,555.4405775019,0.0000007742
0.0010000000,2500.2452880859,116.0000347137,552.5945158270,-552.4405176600,-558.3346895633,558.3996369624,0.0000007813
0.0010000000,3000.2687866211,116.0001800537,547.7161468430,-547.6410760990,-560.0885747617,560.1447358597,0.0000007817
0.0010000000,3500.2692871094,116.0000782013,544.8825336330,-544.8576305120,-560.6462112092,560.6807957326,0.0000007792
0.0010000000,4000.4845581055,116.0001182556,543.1812308100,-543.1638199780,-560.6199048614,560.6540893863,0.0000007715
0.0010000000,4500.5260742188,116.0002395630,541.8593387120,-541.8537320100,-560.2994965753,560.3549231753,0.0000007643
0.0010000000,5000.1689941406,116.0002124786,540.7838397150,-540.7840963800,-559.9425081777,560.0005016974,0.0000007657
0.0010000000,5000.1616210938,116.0006305695,540.7615325470,-540.7581572990,-559.9684247410,560.0059479065,0.0000007593
0.0010000000,6000.4085205078,116.0002521515,538.7785763190,-538.7878049980,-559.1298948905,559.1853837889,0.0000007535
0.0010000000,7000.2169677734,116.0002525330,536.8807700610,-536.8669939750,-558.3050082071,558.3327320877,0.0000007720
0.0010000000,8000.3086425781,115.9996940613,535.0318293660,-535.0236165600,-557.4650678571,557.5050145370,0.0000007599
0.0010000000,9000.2356933594,115.9998634338,533.2065934740,-533.1968485750,-556.6438688759,556.6816195407,0.0000007571
0.0010000000,10000.4187988281,116.0005950928,531.3839188640,-531.3860115360,-555.8164112310,555.8375871386,0.0000007593
0.0010000000,10000.3854980469,115.9996685028,531.3682459310,-531.3756879790,-555.8076173857,555.8452681261,0.0000007491
0.0010000000,9000.4494140625,116.0004398346,533.1767938370,-533.1870863450,-556.6604182476,556.6952141346,0.0000007477
0.0010000000,8000.5112792969,116.0003200531,535.0043745890,-534.9972094390,-557.4793358877,557.5136073856,0.0000007426
0.0010000000,7000.6006591797,116.0002792358,536.8081619500,-536.8044014510,-558.3305234196,558.3598790395,0.0000007587
0.0010000000,6000.3407958984,115.9995689392,538.6434080960,-538.6407107370,-559.1909325660,559.2397721321,0.0000007454
0.0010000000,5000.2692871094,116.0000041962,540.4700074230,-540.4667965600,-560.0660222752,560.1156561160,0.0000007413
0.0010000000,5000.2791259766,116.0003170013,540.4545551210,-540.4672187780,-560.0706474534,560.1033236087,0.0000007327
0.0010000000,4500.2075927734,116.0006927490,541.3786100980,-541.3636368630,-560.5196992206,560.5458971495,0.0000007331
0.0010000000,4000.2315917969,116.0005107880,542.2967628240,-542.2951275990,-560.9742047317,561.0179365468,0.0000007137
0.0010000000,3500.4481567383,116.0003234863,543.2187668090,-543.2243610190,-561.4422309390,561.4572723868,0.0000007208
0.0010000000,3000.2043090820,116.0004032135,544.1225292470,-544.1430831060,-561.8827339679,561.9086052568,0.0000007209
0.0010000000,2500.2077880859,116.0001255035,545.0660234000,-545.0514896400,-562.3564138064,562.3878133449,0.0000007172
0.0010000000,2000.4284912109,116.0004131317,545.9751347520,-545.9849828850,-562.8218006918,562.8510210529,0.0000007219
0.0010000000,1500.4923339844,116.0001564026,546.9066618600,-546.9085366210,-563.2985019102,563.3295252457,0.0000007277
0.0010000000,1000.2942291260,116.0003726959,547.8464766930,-547.8612368690,-563.7739452445,563.8300871032,0.0000007329
0.0010000000,500.5091705322,116.0006072998,548.7660509200,-548.7900474080,-564.2997318613,564.3281459608,0.0000007332
0.0010000000,-0.1085788228,115.9999816895,549.6948320570,-549.7026501730,-564.8070341895,564.8529943879,0.0000007422
0.0010000000,-499.9875152588,116.0003036499,550.5845791620,-550.5798558840,-565.3930918206,565.4333507478,0.0000007219
0.0010000000,-1000.3587188721,116.0003200531,551.3772044910,-551.3973264780,-566.0932025518,566.1461915958,0.0000007148
0.0010000000,-1500.4596801758,116.0002174377,552.0157140990,-552.0140633630,-566.9871331728,567.0237996629,0.0000007205
0.0010000000,-2000.3876098633,116.0002971649,553.4015256590,-553.4707788530,-564.4205420593,564.3630492016,0.0000007135
0.0010000000,-2500.3661254883,116.0000648499,556.5868846530,-556.7012523370,-555.6839891390,555.6083510607,0.0000007173
0.0010000000,-3000.2189697266,116.0005004883,559.2008631630,-559.2796804050,-548.6067880200,548.5854051200,0.0000007122
0.0010000000,-3500.5436157227,116.0007305145,560.1904657591,-560.2406104060,-545.0459631199,545.0564118211,0.0000007140
0.0010000000,-4000.2413574219,116.0006950378,560.2935800197,-560.3062536230,-543.1282878058,543.1640156401,0.0000007091
0.0010000000,-4500.5204101563,116.0003772736,560.0765048045,-560.0845870775,-541.8041994167,541.8274146434,0.0000007014
0.0010000000,-5000.4889648438,116.0004291534,559.7443175927,-559.7547982423,-540.6854902479,540.7308029701,0.0000006941
0.0010000000,-5000.5289794922,116.0005119324,559.7656969415,-559.7727032411,-540.6793516716,540.7128643913,0.0000006959
0.0010000000,-6000.2280273438,116.0000839233,558.9856147756,-558.9947089804,-538.6796232385,538.7064872660,0.0000007117
0.0010000000,-7000.2652099609,116.0002799988,558.1827011221,-558.1710653476,-536.7630679834,536.7844779531,0.0000007085
