,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
43,2e-05,-13000,250.0007034302,106.519319542,-106.50551765,-106.417675317,106.461008172,106.459200449,-106.419576857,-106.506816285,106.512433215,1000000.0,0.007302994300000876,0.007028300549998789,0.007165647424999833
44,2e-05,-14000,249.9998657227,106.546219306,-106.505405878,-106.416325676,106.440637135,106.447276273,-106.421515643,-106.509974209,106.551077673,1000000.0,0.009141663399999089,0.010204453549999215,0.009673058474999153
45,2e-05,-15000,250.0006256104,106.54854059,-106.511547962,-106.410466228,106.452320472,106.442816073,-106.401447558,-106.49487797,106.532405785,1000000.0,0.010791246049999615,0.008224852749999201,0.009508049399999408
46,2e-05,-16000,250.0003425598,106.553921454,-106.513878321,-106.398680465,106.444841775,106.423693139,-106.396794892,-106.507853122,106.548341226,1000000.0,0.012365587200001471,0.010633605400000334,0.011499596300000903
47,2e-05,-17000,250.0007644653,106.542658183,-106.515414412,-106.392099945,106.425602862,106.415862417,-106.379891123,-106.507806325,106.535517973,1000000.0,0.013115952750000303,0.011281074550000625,0.012198513650000464
48,2e-05,-18000,250.0010444641,106.556783686,-106.506794145,-106.403978804,106.42455134,106.407498805,-106.379644972,-106.51674912,106.541594409,1000000.0,0.013821702700000316,0.011490669249999285,0.0126561859749998
49,2e-05,-19000,250.0005355835,106.532505161,-106.49742484,-106.388465188,106.422627128,106.407044511,-106.395023291,-106.508346844,106.539645934,1000000.0,0.011393109950000025,0.011845023100001129,0.011619066525000577
50,2e-05,-20000,250.0016838074,106.540134873,-106.506888362,-106.369308094,106.416214571,106.391764693,-106.380087626,-106.50172702,106.552218586,1000000.0,0.013758545799998956,0.01342114704999986,0.013589846424999408
51,2e-05,-20000,250.0010101318,106.552878051,-106.503728966,-106.377926676,106.397399185,106.403660863,-106.343749826,-106.469384611,106.507831168,1000000.0,0.015459816399998516,0.010094495899999601,0.01277715614999906
52,2e-05,-19000,250.0006462097,106.535796697,-106.494548102,-106.395517115,106.40963009,106.426732424,-106.402094853,-106.510911156,106.551400525,1000000.0,0.010075876099999447,0.012858223800000701,0.011467049950000075
53,2e-05,-18000,250.0001922607,106.545654572,-106.516923727,-106.383954258,106.430462476,106.424004287,-106.371812211,-106.507464724,106.553148637,1000000.0,0.013338090049999352,0.012309831349999457,0.012823960699999404
54,2e-05,-17000,250.0012817383,106.536783026,-106.521109684,-106.399309585,106.429821397,106.44504173,-106.412303998,-106.51158225,106.532833328,1000000.0,0.010027349099998872,0.01076422980000089,0.01039578944999988
55,2e-05,-16000,250.0000045776,106.548947803,-106.510494297,-106.412371245,106.433277265,106.428418801,-106.408629752,-106.509199421,106.531916412,1000000.0,0.0111196773500005,0.00977336615000084,0.01044652175000067
56,2e-05,-15000,250.0007705688,106.551128608,-106.498369875,-106.413633951,106.452192516,106.428880445,-106.410271002,-106.508495564,106.527759265,1000000.0,0.010517351799998664,0.0085214181000012,0.009519384949999932
57,2e-05,-14000,250.0009094238,106.534060153,-106.507225707,-106.408373018,106.440481603,106.418735829,-106.406560576,-106.504327468,106.529262757,1000000.0,0.01079947275000066,0.009236780200000539,0.0100181264750006
58,2e-05,-13000,250.0004997253,106.535967858,-106.509266944,-106.441613467,106.442176869,106.445916407,-106.406809989,-106.499893328,106.534375377,1000000.0,0.009625420300000798,0.0075239184499999116,0.008574669375000354
59,2e-05,-12000,250.0007484436,106.536476983,-106.507856633,-106.413176425,106.457063833,106.446863973,-106.429075139,-106.522104614,106.548977437,1000000.0,0.008419725200000273,0.010042089649999041,0.009230907424999657
60,2e-05,-11000,250.0005317688,106.5165434,-106.502076047,-106.441759556,106.469727724,106.461186088,-106.42371291,-106.494933243,106.548736494,1000000.0,0.006686022449999029,0.0066091228500006595,0.006647572649999845
61,2e-05,-10000,250.0006225586,106.547336132,-106.496014944,-106.422496526,106.452239038,106.480075742,-106.434815416,-106.490165609,106.506264405,1000000.0,0.006422995899999506,0.006084722500000339,0.0062538591999999225
62,2e-05,-9000,250.0007926941,106.528283423,-106.499802975,-106.444890156,106.470864671,106.44789047,-106.43946007,-106.495961845,106.540133802,1000000.0,0.007036792899999966,0.006017040999999779,0.006526916949999873
