0.0003000000,-0.0031095940,0.0032061258,0.0030873713,-0.0031631654
0.0004000000,-0.0041692949,0.0042845310,0.0041326612,-0.0042259652
0.0005000000,-0.0052195127,0.0053657632,0.0051810525,-0.0052956058
