0.0000500000,-0.0007415719,0.0047185178,0.0024255996,0.0105434889,0.0194179588,0.0255023633,0.0058532982,0.0141872897
0.0001000000,-0.0028003193,0.0058780189,-0.0003923812,0.0102016873,0.0176427230,0.0232873510,0.0029009497,0.0162554411
0.0001500000,-0.0050687826,0.0078398957,-0.0031039927,0.0128102269,0.0171195710,0.0245844184,0.0005824906,0.0195888188
0.0002000000,-0.0071392970,0.0099670704,-0.0061687163,0.0154562591,0.0141303681,0.0257772178,-0.0022800915,0.0223347423
0.0002500000,-0.0092681948,0.0119148059,-0.0079787987,0.0185043900,0.0111131630,0.0292612078,-0.0041914276,0.0249750263
0.0003000000,-0.0114909585,0.0139679976,-0.0109188242,0.0207549818,0.0104164213,0.0308104905,-0.0068305190,0.0270264852
0.0003500000,-0.0135956835,0.0160045873,-0.0132884510,0.0232278729,0.0085548836,0.0325502292,-0.0095362894,0.0297293363
0.0004000000,-0.0158651423,0.0180512969,-0.0163437772,0.0256617234,0.0042616836,0.0328597413,-0.0133029514,0.0330493016
0.0004500000,-0.0181080635,0.0201640547,-0.0196567090,0.0282579499,0.0407592456,0.0412261299,-0.0159831802,0.0339805631
0.0005000000,-0.0201594279,0.0221979950,-0.0219182461,0.0306568725,0.0027409488,0.0366109164,-0.0177489291,0.0387914469
0.0005500000,-0.0221531375,0.0243556305,-0.0246313971,0.0338036134,0.0000647233,0.0391288743,-0.0163486097,0.0407213111
0.0006000000,-0.0242938854,0.0272629266,-0.0275188830,0.0363350700,-0.0011109224,0.0409175332,-0.0235532708,0.0455726858
0.0006500000,-0.0264422215,0.0286814045,-0.0298371559,0.0389075846,-0.0040864336,0.0409836739,-0.0256750577,0.0459816336
0.0007000000,-0.0285867254,0.0306710073,-0.0325530568,0.0413852141,-0.0061711792,0.0448268727,-0.0284858251,0.0496986698
0.0007500000,-0.0306937172,0.0326585256,-0.0351612258,0.0443807157,-0.0102583936,0.0467737999,-0.0317484982,0.0515334715
0.0008000000,-0.0328020734,0.0348987914,-0.0378958969,0.0472320750,-0.0101579548,0.0482691733,-0.0340125765,0.0545550601
0.0008500000,-0.0349281429,0.0371044171,-0.0405866303,0.0493653644,-0.0122762691,0.0506057841,-0.0366254774,0.0573320864
0.0009000000,-0.0372756994,0.0390300836,-0.0433849862,0.0525344481,-0.0145493795,0.0530559443,-0.0394885164,0.0612243700
0.0009500000,-0.0412880061,0.0411957337,-0.0460135813,0.0556586375,-0.0169256673,0.0544706685,-0.0422624178,0.0624989727
0.0010000000,-0.0454346959,0.0433749922,-0.0460292730,0.0605716588,-0.0198288314,0.0571012030,-0.0445537005,0.0645333909
