300.0000000000,299.9995605469,29999.4121093750,0.0002000000,-0.0028753884,0.0033862355,-0.0017192660,0.0009159906,-0.0029803826,0.0029248432,-0.0013901444,0.0013530267
298.0000000000,297.9512863159,29999.4129882812,0.0002000000,-0.0028491179,0.0032338071,-0.0016496658,0.0010968806,-0.0029813865,0.0029296783,-0.0013857662,0.0013469154
296.0000000000,295.9554840088,29999.4024414063,0.0002000000,-0.0029085929,0.0031671251,-0.0016404526,0.0010477129,-0.0029730857,0.0029191882,-0.0013814788,0.0013379760
294.0000000000,293.9511734009,29999.4071289062,0.0002000000,-0.0029270195,0.0029743770,-0.0015812507,0.0010758089,-0.0029614092,0.0029089716,-0.0013769180,0.0013321379
292.0000000000,291.9499984741,29999.8288085937,0.0002000000,-0.0029178976,0.0029452770,-0.0014777162,0.0010559227,-0.0029511015,0.0028993022,-0.0013687992,0.0013290362
290.0000000000,289.9495803833,29999.7537109375,0.0002000000,-0.0029140651,0.0029292217,-0.0014333828,0.0011441324,-0.0029403373,0.0028898144,-0.0013636907,0.0013232893
288.0000000000,287.9494567871,29999.7259765625,0.0002000000,-0.0029033013,0.0029226541,-0.0014984225,0.0011070971,-0.0029323092,0.0028762230,-0.0013615016,0.0013163563
286.0000000000,285.9491806030,29999.6963867188,0.0002000000,-0.0028988318,0.0029073291,-0.0014424132,0.0011507915,-0.0029255594,0.0028644555,-0.0013620488,0.0013080552
284.0000000000,283.9473861694,29999.7047851562,0.0002000000,-0.0028787628,0.0029023120,-0.0014739759,0.0011060024,-0.0029079540,0.0028546955,-0.0013527445,0.0013075992
282.0000000000,281.9489120483,29999.6875976563,0.0002000000,-0.0028696425,0.0028879911,-0.0014511712,0.0011394807,-0.0028965526,0.0028438408,-0.0013461770,0.0013021266
280.0000000000,279.9490600586,29999.7103515625,0.0002000000,-0.0028609764,0.0028799639,-0.0014584688,0.0011293552,-0.0028907139,0.0028312521,-0.0013470891,0.0012930956
278.0000000000,277.9476104736,29999.7995117187,0.0002000000,-0.0028469284,0.0028842508,-0.0014913991,0.0011129353,-0.0028788553,0.0028182987,-0.0013443524,0.0012872574
276.0000000000,275.9477966309,29999.7870117187,0.0002000000,-0.0028314212,0.0028705680,-0.0014588335,0.0011446800,-0.0028643507,0.0028103623,-0.0013342268,0.0012863450
274.0000000000,273.9476730347,29999.8549804688,0.0002000000,-0.0028196528,0.0028758581,-0.0014621173,0.0011250675,-0.0028530393,0.0027965879,-0.0013296659,0.0012819664
272.0000000000,271.9472946167,29999.8790039063,0.0002000000,-0.0028112607,0.0028944673,-0.0014953212,0.0010871197,-0.0028437357,0.0027812632,-0.0013299397,0.0012726624
270.0000000000,269.9478317261,29999.8955078125,0.0002000000,-0.0027858105,0.0028766788,-0.0014597454,0.0010653181,-0.0028219331,0.0027776140,-0.0013147058,0.0012777704
268.0000000000,267.9463088989,29999.8369140625,0.0002000000,-0.0027951149,0.0028528705,-0.0014113076,0.0011216012,-0.0028354340,0.0027804419,-0.0013050365,0.0012545091
266.0000000000,265.9480239868,29999.8100585938,0.0002000000,-0.0027765058,0.0028766785,-0.0014095742,0.0011183172,-0.0028238491,0.0027655725,-0.0013008402,0.0012515899
264.0000000000,263.9463409424,29999.8100585938,0.0002000000,-0.0027309870,0.0028854356,-0.0014155950,0.0011307232,-0.0028121728,0.0027502476,-0.0013042152,0.0012471202
262.0000000000,261.9472412109,29999.7875976563,0.0002000000,-0.0027287059,0.0028411939,-0.0014079322,0.0011231517,-0.0027996752,0.0027363826,-0.0013021170,0.0012439270
260.0000000000,259.9468994141,29999.8006835937,0.0002000000,-0.0027148404,0.0028378182,-0.0014009992,0.0011168574,-0.0027791504,0.0027213304,-0.0012946368,0.0012439271
258.0000000000,257.9471221924,29999.7251953125,0.0002000000,-0.0026705982,0.0027807145,-0.0014379437,0.0010844743,-0.0027539740,0.0026987986,-0.0012918090,0.0012407344
256.0000000000,255.9470787048,29999.7391601562,0.0002000000,-0.0026853761,0.0027639296,-0.0013848533,0.0011303578,-0.0027596291,0.0026891291,-0.0012905320,0.0012295143
254.0000000000,253.9466087341,29999.7168945313,0.0002000000,-0.0025616822,0.0028136448,-0.0014086619,0.0010742575,-0.0027462203,0.0026795514,-0.0012818661,0.0012243149
252.0000000000,251.9467971802,29999.7061523438,0.0002000000,-0.0026146800,0.0027999608,-0.0013997217,0.0010739833,-0.0027311674,0.0026755368,-0.0012707367,0.0012208479
250.0000000000,249.9463478088,29999.7201171875,0.0002000000,-0.0025921491,0.0027985026,-0.0013868603,0.0010767205,-0.0027173032,0.0026576586,-0.0012702809,0.0012150104
248.0000000000,247.9468231201,30000.2106445312,0.0002000000,-0.0026520810,0.0026879436,-0.0013163471,0.0011408483,-0.0027018867,0.0026469855,-0.0012647165,0.0012115440
246.0000000000,245.9454048157,30000.3513671875,0.0002000000,-0.0026577364,0.0026760848,-0.0013438955,0.0011058195,-0.0026937683,0.0026316604,-0.0012640783,0.0012075304
244.0000000000,243.9470100403,30000.2597656250,0.0002000000,-0.0026246242,0.0026485367,-0.0013229150,0.0011131174,-0.0026626628,0.0026084912,-0.0012616153,0.0012117267
242.0000000000,241.9474555969,30000.1682617188,0.0002000000,-0.0026165968,0.0026169748,-0.0012770316,0.0011669375,-0.0026417735,0.0025949904,-0.0012505778,0.0012148281
240.0000000000,239.9468627930,30000.1063476562,0.0002000000,-0.0025970757,0.0026044770,-0.0012847851,0.0011540752,-0.0026241676,0.0025768375,-0.0012509426,0.0012109968
