0.0000500000,-0.0005747900,0.0005212581,-0.0005064784,0.0004637071,-0.0005780904,0.0005244634,-0.0005037522,0.0004723809
0.0001000000,-0.0011201232,0.0010751628,-0.0009897755,0.0009539356,-0.0011240543,0.0010757170,-0.0009879566,0.0009606906
0.0001500000,-0.0016676405,0.0016256902,-0.0014748943,0.0014420651,-0.0016731184,0.0016270626,-0.0014750803,0.0014490919
0.0002000000,-0.0022153366,0.0021767624,-0.0019608323,0.0019286427,-0.0022230021,0.0021770387,-0.0019587364,0.0019351213
