0.0010000000,10000.4251464844,125.0959003448,4938.9301834600,-4938.0099570100,4954.8332173200,-4954.1797621200,4935.9153328200,-4935.6177141700,4953.7266084100,-4953.3559580000,-0.0000035702,1000000.0000000000
0.0010000000,9000.4789550781,125.0079151154,4937.6121645000,-4937.4476539800,4954.9731752000,-4954.8797941700,4937.0574477500,-4937.0521029500,4955.4177942000,-4955.2836132800,-0.0000031608,1000000.0000000000
0.0010000000,8000.5307617188,125.0018444061,4939.9388540700,-4939.9308179800,4957.4786388700,-4957.4485353500,4939.7063505800,-4939.7146292000,4958.1046100000,-4958.0574827400,-0.0000029775,1000000.0000000000
0.0010000000,7000.4153564453,125.0003520966,4942.7487392400,-4942.7372971700,4960.3255603500,-4960.2871155700,4942.5371950100,-4942.5656907200,4960.9694588300,-4960.8669427500,-0.0000029384,1000000.0000000000
0.0010000000,6000.4085205078,124.9999019623,4945.7167952000,-4945.6922319100,4963.2401756100,-4963.1790413900,4945.4676604500,-4945.5085999700,4963.9171052100,-4963.7943864100,-0.0000028993,1000000.0000000000
0.0010000000,5000.3666015625,124.9993144989,4948.7439758600,-4948.7425635800,4966.2532029800,-4966.2328441700,4948.4840102300,-4948.5195337500,4966.9472153400,-4966.8602778800,-0.0000028295,1000000.0000000000
0.0010000000,5000.3690429688,124.9999996185,4948.6629112000,-4948.6908282200,4966.2171827400,-4966.1765336400,4948.4060455900,-4948.5126572000,4966.8361693100,-4966.7602686400,-0.0000028230,1000000.0000000000
0.0010000000,4500.3030761719,124.9999996185,4950.1063893000,-4950.0875849000,4967.6717507800,-4967.6221665100,4949.9280612100,-4949.9216247300,4968.3275569100,-4968.2429800000,-0.0000027923,1000000.0000000000
0.0010000000,4000.2935668945,125.0002231598,4951.6631479500,-4951.6417413300,4969.2052086100,-4969.1707698100,4951.5080039100,-4951.5443222800,4969.8952203900,-4969.8138891700,-0.0000027821,1000000.0000000000
0.0010000000,3500.2807373047,125.0004020691,4953.1807759400,-4953.2199806100,4970.7928281300,-4970.7110407100,4953.0511420000,-4953.0324457100,4971.4171604900,-4971.3063833400,-0.0000027672,1000000.0000000000
0.0010000000,3000.3177612305,124.9999397278,4954.7397646600,-4954.7894808900,4972.3499137600,-4972.2719504800,4954.6176971100,-4954.6838626900,4973.0780966900,-4972.9493695700,-0.0000027309,1000000.0000000000
0.0010000000,2500.3179199219,124.9999710083,4956.4373188600,-4956.3446048200,4973.8317270300,-4973.8741520400,4956.1641197400,-4956.2367958900,4974.5960914200,-4974.5187929900,-0.0000027011,1000000.0000000000
0.0010000000,2000.2912170410,125.0000839233,4958.0003357000,-4958.0428641700,4975.5146593700,-4975.4537760700,4957.8503506800,-4957.8452609400,4976.2819337700,-4976.1042887100,-0.0000026704,1000000.0000000000
0.0010000000,1500.3609313965,125.0002510071,4959.5434222200,-4959.5938020900,4977.0869835400,-4977.0601151700,4959.4819032200,-4959.4331292200,4977.8200693900,-4977.7678789900,-0.0000026313,1000000.0000000000
0.0010000000,1000.3317779541,125.0000690460,4961.3181874600,-4961.2211356800,4978.7865984900,-4978.6741611200,4961.0857599800,-4961.1151914500,4979.4457069900,-4979.3260999900,-0.0000026723,1000000.0000000000
0.0010000000,500.5703964233,125.0004703522,4962.9153977400,-4962.9269711600,4980.4011907500,-4980.3494655000,4962.8075360300,-4962.7994896000,4981.1160612000,-4981.0017312800,-0.0000026778,1000000.0000000000
0.0010000000,0.1461323991,125.0002616882,4964.6878068200,-4964.5976833000,4982.0330994800,-4981.9616091600,4964.4243404600,-4964.4685002500,4982.8630750700,-4982.6699940300,-0.0000026788,1000000.0000000000
0.0010000000,-500.1695709229,125.0000686646,4966.3593599100,-4966.4180665000,4983.9348126200,-4983.8304116800,4966.1760167500,-4966.2240138800,4984.5466680900,-4984.4516344900,-0.0000026778,1000000.0000000000
0.0010000000,-1000.5203460693,125.0004764557,4967.2236949300,-4967.1813742300,4985.1457031600,-4985.1408472100,4967.4501995600,-4967.4936282900,4985.2382453600,-4985.1282602500,-0.0000027058,1000000.0000000000
0.0010000000,-1500.3976440430,125.0004440308,4964.6584152500,-4964.5579373000,4982.8078300800,-4982.7393707700,4964.7091152600,-4964.6566076100,4982.2748852900,-4982.0678590200,-0.0000026667,1000000.0000000000
0.0010000000,-2000.5844116211,124.9995265961,4960.3911656100,-4960.3130232600,4978.5752585500,-4978.4937971500,4960.2901587300,-4960.2638990100,4977.8917096300,-4977.7302791100,-0.0000026667,1000000.0000000000
0.0010000000,-2500.3195312500,125.0003803253,4957.1590327400,-4957.1015976900,4975.3885023300,-4975.3101001900,4957.1431068300,-4957.1578953500,4974.7380458100,-4974.6506135400,-0.0000026443,1000000.0000000000
0.0010000000,-3000.6058837891,125.0003135681,4955.0123941800,-4954.9619199400,4973.3329956500,-4973.2529881700,4955.0325211600,-4955.1054941200,4972.6423230300,-4972.4941732800,-0.0000026667,1000000.0000000000
0.0010000000,-3500.3108642578,125.0000373840,4953.2512941400,-4953.2030520600,4971.5327848800,-4971.4831924600,4953.2622131400,-4953.2816045800,4970.9164564600,-4970.8804182200,-0.0000026471,1000000.0000000000
0.0010000000,-4000.2169067383,125.0001598358,4951.6040012600,-4951.5905950000,4970.0139148300,-4969.9028889400,4951.7075842900,-4951.6850421300,4969.3091915300,-4969.2145995800,-0.0000026109,1000000.0000000000
0.0010000000,-4500.0345458984,125.0006046295,4949.9665681600,-4949.9367102900,4968.3872985000,-4968.3264300100,4950.0883350200,-4950.1703420800,4967.6575346100,-4967.5690396700,-0.0000026620,1000000.0000000000
