0.0001000000,-0.0025016520,0.0024960117,-0.0024784875,0.0024813294,-0.0025018434,0.0024944692,-0.0024824168,0.0024771400
0.0001000000,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862
0.0001000000,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862
0.0001500000,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862,-0.0024975862
