0.0010000000,0.2138921127,300.0019577026,-357.6173082490,357.6692637198,357.7439610960,-357.6294312340,-0.0000024281
0.0010000000,500.1532440186,300.0008102417,-357.6195725489,357.6713039589,357.8699969070,-357.7322816800,-0.0000024148
0.0010000000,1000.4011688232,300.0018966675,-357.5649108737,357.5571151161,357.8835062760,-357.8090623950,-0.0000023868
0.0010000000,1500.5747680664,300.0010162354,-357.5132125675,357.4503099158,357.9113903560,-357.8316168250,-0.0000023924
0.0010000000,2000.2985839844,300.0005050659,-357.4127922489,357.3868138654,358.0002648350,-357.8458550980,-0.0000023920
0.0010000000,2500.0551269531,300.0009826660,-357.3140669816,357.2966444265,358.0172034270,-357.9557900280,-0.0000023837
0.0010000000,3000.2613769531,299.9994766235,-357.2375389335,357.2219427645,358.1222463510,-357.9760629380,-0.0000023896
0.0010000000,3500.2358398438,300.0013336182,-357.2079850389,357.2016132600,358.1489216670,-358.0731724830,-0.0000023772
0.0010000000,4000.4780273438,300.0007858276,-357.0968320003,357.1470646099,358.2339644510,-358.1456506570,-0.0000023708
0.0010000000,4500.4418212891,300.0007858276,-357.1033629193,357.0386610679,358.3179315900,-358.1672459580,-0.0000023811
0.0010000000,5000.1125976562,300.0007156372,-357.0079564079,357.0132421945,358.3948965210,-358.2645534780,-0.0000023689
0.0010000000,5000.0848632813,300.0010208130,-357.0556008579,356.9917212891,358.3486911240,-358.2575907300,-0.0000023832
0.0010000000,6000.3244140625,300.0009155273,-356.8426987350,356.8514383266,358.5002879590,-358.3558916570,-0.0000023726
