0.0000200000,20000.1621093750,150.0770515442,-64.7583182900,64.7929078900,64.8987715080,-64.8862386590,0.0000008086,1000000.0000000000
0.0000200000,19000.3652343750,150.0161048889,-64.8841766390,64.9131891660,65.0622595580,-65.0404256440,0.0000007296,1000000.0000000000
0.0000200000,18000.2089843750,150.0070869446,-65.0696252960,65.0867755130,65.2213986410,-65.1957296000,0.0000006486,1000000.0000000000
0.0000200000,17000.2458007812,150.0044738770,-65.2427025190,65.2652708140,65.3763001060,-65.3673341190,0.0000005987,1000000.0000000000
0.0000200000,16000.3276855469,150.0024215698,-65.4178753820,65.4662130380,65.5748515560,-65.5514455010,0.0000005687,1000000.0000000000
0.0000200000,15000.6203125000,150.0010009766,-65.6253250540,65.6616821920,65.7665806080,-65.7367437470,0.0000005448,1000000.0000000000
0.0000200000,14000.6253417969,150.0004333496,-65.8188899790,65.8511632530,65.9522346550,-65.9277636870,0.0000005526,1000000.0000000000
0.0000200000,13000.5821289062,150.0002380371,-66.0092574220,66.0528912050,66.1106805080,-66.0930779850,0.0000005278,1000000.0000000000
0.0000200000,12000.4688964844,149.9998466492,-66.2037120750,66.2226096890,66.3194015540,-66.2738592970,0.0000005343,1000000.0000000000
0.0000200000,11000.3995117187,149.9999191284,-66.3881741830,66.4323021820,66.5174207100,-66.4670954320,0.0000005347,1000000.0000000000
0.0000200000,10000.4082031250,150.0006568909,-66.6094335230,66.6250892880,66.7079602920,-66.6698506920,0.0000005357,1000000.0000000000
0.0000200000,9000.5236328125,150.0001914978,-66.7876897910,66.8549935200,66.8946188420,-66.8828184280,0.0000005463,1000000.0000000000
0.0000200000,8000.4197998047,150.0001945496,-67.0135353350,67.0428958500,67.0989161460,-67.0853345710,0.0000005392,1000000.0000000000
0.0000200000,7000.3623046875,149.9996894836,-67.2263481360,67.2586458630,67.3155272050,-67.2703031030,0.0000005320,1000000.0000000000
0.0000200000,6000.3938232422,150.0000282288,-67.4377204580,67.4648192910,67.5189419880,-67.4880193540,0.0000005579,1000000.0000000000
0.0000200000,5000.3044921875,149.9998863220,-67.6420142910,67.6685681650,67.7461271330,-67.6929500450,0.0000005454,1000000.0000000000
0.0000200000,5000.3535644531,150.0000007629,-67.6438015890,67.6514762000,67.7095907640,-67.7022581500,0.0000005487,1000000.0000000000
0.0000200000,4500.3422119141,150.0001449585,-67.7393853650,67.7588074000,67.8246489670,-67.7917381270,0.0000005364,1000000.0000000000
0.0000200000,4000.5613159180,149.9999885559,-67.8397742140,67.8790702760,67.9267513510,-67.9021871840,0.0000005337,1000000.0000000000
0.0000200000,3500.2946655273,150.0003463745,-67.9295223150,67.9786228850,68.0443113760,-68.0019234640,0.0000005435,1000000.0000000000
0.0000200000,3000.6303833008,150.0007453918,-68.0342318370,68.0758947750,68.1482472770,-68.1111428440,0.0000005512,1000000.0000000000
0.0000200000,2500.4028076172,150.0003929138,-68.1515941130,68.1778234010,68.2319660680,-68.2073778960,0.0000005454,1000000.0000000000
0.0000200000,2000.4186889648,149.9999847412,-68.2594070050,68.2783938960,68.3537408570,-68.3280224240,0.0000005504,1000000.0000000000
0.0000200000,1500.4866333008,150.0002769470,-68.3714829610,68.4070162630,68.4413149320,-68.4171414090,0.0000005382,1000000.0000000000
0.0000200000,1000.5015563965,150.0006431580,-68.4620789950,68.5019243620,68.5549957910,-68.5248298690,0.0000005474,1000000.0000000000
0.0000200000,500.3009994507,150.0005630493,-68.5881533510,68.6029200390,68.6689256500,-68.6318002760,0.0000005528,1000000.0000000000
0.0000200000,0.0808218304,150.0003295898,-68.6801181510,68.7183255140,68.7613288890,-68.7458955840,0.0000005730,1000000.0000000000
0.0000200000,-500.2454711914,150.0004867554,-68.6181031710,68.6643321950,68.6032253920,-68.5699248050,0.0000005473,1000000.0000000000
0.0000200000,-1000.5513946533,150.0008995056,-68.5216246480,68.5568742540,68.4807123650,-68.4764431270,0.0000005541,1000000.0000000000
0.0000200000,-1500.5437500000,150.0009620667,-68.3836565900,68.4429960580,68.3904056750,-68.3546749550,0.0000005430,1000000.0000000000
0.0000200000,-2000.5868347168,150.0006958008,-68.2948227700,68.3309744110,68.2710577930,-68.2439297960,0.0000005555,1000000.0000000000
0.0000200000,-2500.3326171875,150.0006530762,-68.1984326540,68.2487975610,68.1782360740,-68.1160216480,0.0000005367,1000000.0000000000
0.0000200000,-3000.3708374023,149.9999481201,-68.0903611810,68.1311675470,68.0601231080,-68.0128395860,0.0000005510,1000000.0000000000
0.0000200000,-3500.5036621094,150.0002731323,-67.9609708320,68.0212827710,67.9527650600,-67.9157894280,0.0000005346,1000000.0000000000
0.0000200000,-4000.6176635742,150.0003524780,-67.8871831590,67.8969083270,67.8561684400,-67.8301612360,0.0000005458,1000000.0000000000
0.0000200000,-4500.2206298828,150.0005119324,-67.7797455520,67.8130136290,67.7578521110,-67.7153274820,0.0000005479,1000000.0000000000
0.0000200000,-5000.2277587891,150.0012580872,-67.6623837910,67.6975136070,67.6469455280,-67.6086140990,0.0000005398,1000000.0000000000
0.0000200000,-5000.2286621094,150.0009002686,-67.6689989420,67.6988590590,67.6354501530,-67.5919414250,0.0000005355,1000000.0000000000
0.0000200000,-6000.1733642578,150.0004508972,-67.4566988410,67.4987375300,67.4304052540,-67.3985572520,0.0000005511,1000000.0000000000
0.0000200000,-7000.3622558594,150.0007553101,-67.2968866410,67.2998154850,67.2513518480,-67.2183478160,0.0000005673,1000000.0000000000
0.0000200000,-8000.2719970703,150.0000640869,-67.0647107270,67.1008914490,67.0218941010,-66.9943712740,0.0000005562,1000000.0000000000
