0.0010000000,10000.4843261719,99.9993110657,4262.1324383580,-4262.0164996640,3762.8186109000,-3762.6851122420,-4259.8636164980,4259.8528320900,-3764.6011326610,3764.6750515410,-0.0000020273
0.0010000000,9000.5075683594,99.9999401093,4262.8517051490,-4262.7536593810,3764.5501597880,-3764.4374280870,-4260.6520146790,4260.6595147270,-3766.2936035840,3766.4911234850,-0.0000019635
0.0010000000,8000.3267578125,100.0006053925,4263.5918749320,-4263.5064834450,3766.3614907830,-3766.3015855420,-4261.4645220510,4261.4090232070,-3768.0948340330,3768.2985052140,-0.0000019548
0.0010000000,7000.4218505859,100.0000106812,4264.3633644430,-4264.3167619310,3768.1331060320,-3768.0737420850,-4262.2550258600,4262.2286001000,-3769.9707700640,3770.0845553170,-0.0000019163
0.0010000000,6000.4109619141,100.0000045776,4265.1143390030,-4265.0013737660,3769.8856455740,-3769.8428671000,-4263.0006255390,4262.9612782560,-3771.7525328550,3771.8925412430,-0.0000019238
0.0010000000,5000.3543945313,99.9998462677,4265.8421266620,-4265.7226950450,3771.7487146800,-3771.6460694100,-4263.7550566550,4263.7140988840,-3773.5019962220,3773.6928934900,-0.0000019141
0.0010000000,5000.3666503906,100.0003204346,4265.8108449390,-4265.7402076940,3771.7034507420,-3771.6100931450,-4263.7049297380,4263.7215024000,-3773.4819989150,3773.6989877840,-0.0000018899
0.0010000000,4500.0900390625,99.9999816895,4266.1957635490,-4266.0963325770,3772.5732652610,-3772.5300461610,-4264.0724304850,4264.0663684550,-3774.3510677890,3774.5264480730,-0.0000018823
0.0010000000,4000.4845336914,100.0002006531,4266.4672491940,-4266.4606597500,3773.5134064120,-3773.4495386500,-4264.4340847320,4264.4107334620,-3775.3140886230,3775.5052090600,-0.0000018901
0.0010000000,3500.4922241211,100.0003479004,4266.8953365290,-4266.7977209860,3774.3802915080,-3774.3293062740,-4264.8265724500,4264.8144760630,-3776.1787325230,3776.3566702590,-0.0000018783
0.0010000000,3000.5087402344,100.0003738403,4267.1876938680,-4267.0983926640,3775.2840334300,-3775.2098911950,-4265.1515884190,4265.1255017200,-3777.0814969120,3777.2627470500,-0.0000018858
0.0010000000,2500.2917724609,100.0002563477,4267.4989890320,-4267.4352004540,3776.1524279600,-3776.1360679620,-4265.4629694260,4265.4111649620,-3777.9547035430,3778.0794472300,-0.0000018834
0.0010000000,2000.3263244629,100.0002281189,4267.8392626340,-4267.7882281380,3777.0544377300,-3776.9621646510,-4265.7744977640,4265.8207150520,-3778.8467936390,3778.9961892880,-0.0000018784
0.0010000000,1500.3935546875,99.9999805450,4268.2052769090,-4268.1508790240,3777.9679503050,-3777.9010301760,-4266.1534852620,4266.1615415250,-3779.7140828570,3779.9084380220,-0.0000018622
0.0010000000,1000.1962707520,100.0002906799,4268.5794863060,-4268.4648809300,3778.8615863140,-3778.7620362770,-4266.5035938600,4266.4455184560,-3780.6581166680,3780.7902659630,-0.0000018530
0.0010000000,500.4079452515,99.9996795654,4268.8332539860,-4268.7149644800,3779.7318354610,-3779.6386164200,-4266.7829843900,4266.7685390320,-3781.4858421780,3781.6654334740,-0.0000018331
0.0010000000,-0.0114293497,100.0002342224,4269.0821260480,-4269.0685551630,3780.5994421450,-3780.5087043220,-4267.0940757190,4267.0990884960,-3782.3705859000,3782.5759745380,-0.0000018566
0.0010000000,-500.1018020630,99.9995269775,4269.3993725300,-4269.2941742740,3781.4732515070,-3781.4069177380,-4267.3993387030,4267.4169957650,-3783.2649960920,3783.3990823080,-0.0000018052
0.0010000000,-1000.4476806641,100.0000705719,4269.6828147070,-4269.5740819810,3782.3324013040,-3782.3127827120,-4267.7189287330,4267.6870874570,-3784.0848877140,3784.2986285210,-0.0000018136
0.0010000000,-1500.3633605957,100.0000343323,4269.9617747220,-4269.8244685190,3783.2179881980,-3783.1571578200,-4267.9655136450,4267.9655922030,-3784.9314976630,3785.1111564820,-0.0000017916
