0.0000500000,19999.9930664062,50.0260440826,67.5909342360,-67.5447847170,-80.2331245650,80.2662548430,0.0000004613,1000000.0000000000
0.0000500000,19000.4337890625,49.9946886063,68.1201313300,-68.1314590900,-80.7175945100,80.7330418900,0.0000004920,1000000.0000000000
0.0000500000,18000.4826171875,49.9990009308,68.6978558800,-68.7114283100,-81.2023919900,81.2331780190,0.0000004654,1000000.0000000000
0.0000500000,17000.2828125000,50.0001169205,69.2524291600,-69.2853910600,-81.7049228340,81.7076086000,0.0000004825,1000000.0000000000
0.0000500000,16000.3600585937,49.9998888016,69.8631016100,-69.8765856700,-82.2028690250,82.2395305640,0.0000004469,1000000.0000000000
0.0000500000,15000.4485351563,50.0000728607,70.4363436200,-70.4450574700,-82.7363939330,82.7584614610,0.0000004338,1000000.0000000000
0.0000500000,14000.4479980469,50.0001100540,71.0589184800,-71.0695787600,-83.2393056560,83.2643251790,0.0000004414,1000000.0000000000
0.0000500000,13000.6342285156,50.0000865936,71.6656815200,-71.6868912100,-83.7811213450,83.8114957370,0.0000004180,1000000.0000000000
0.0000500000,12000.4903320312,50.0001491547,72.2894700300,-72.3037322100,-84.3008666140,84.3260727190,0.0000004227,1000000.0000000000
0.0000500000,11000.2320800781,49.9999717712,72.9103697000,-72.9273961100,-84.8519474310,84.8776609130,0.0000004261,1000000.0000000000
0.0000500000,10000.4413574219,50.0000905991,73.5281785800,-73.5648530400,-85.4012182160,85.4359835610,0.0000004010,1000000.0000000000
0.0000500000,10000.4465332031,50.0000322342,73.5416807500,-73.5557321800,-85.3924187940,85.4352040120,0.0000004122,1000000.0000000000
0.0000500000,9500.4583984375,50.0000801086,73.8525598900,-73.8813133600,-85.6651989160,85.6965077950,0.0000003908,1000000.0000000000
0.0000500000,9000.5933105469,50.0000501633,74.1893914500,-74.1936155000,-85.9475063710,85.9927281790,0.0000003931,1000000.0000000000
0.0000500000,8500.5839355469,50.0002676010,74.5138915900,-74.5372500300,-86.2299198880,86.2632477670,0.0000003993,1000000.0000000000
0.0000500000,8000.2720214844,49.9998373032,74.8377873900,-74.8470448300,-86.4984395150,86.5508360530,0.0000004100,1000000.0000000000
0.0000500000,7500.4214599609,50.0002962112,75.1563125700,-75.1778640400,-86.7884105380,86.8238556570,0.0000004146,1000000.0000000000
0.0000500000,7000.2195068359,50.0000925064,75.4979487200,-75.5110954600,-87.0675637090,87.0913779650,0.0000004107,1000000.0000000000
0.0000500000,6500.3428955078,49.9999361038,75.8327124100,-75.8448818700,-87.3429443610,87.3988546940,0.0000003818,1000000.0000000000
0.0000500000,6000.4337402344,50.0001508713,76.1675351400,-76.1618408300,-87.6262942900,87.6597239310,0.0000003905,1000000.0000000000
0.0000500000,5500.4283203125,50.0000652313,76.4711925900,-76.5013008800,-87.9257383460,87.9556058770,0.0000003898,1000000.0000000000
0.0000500000,5000.3469482422,50.0003087997,76.8213519700,-76.8270587900,-88.2065421250,88.2208654770,0.0000004111,1000000.0000000000
0.0000500000,4500.1758056641,50.0001523972,77.1542614800,-77.1568362100,-88.5098603440,88.5240404450,0.0000003924,1000000.0000000000
0.0000500000,4000.1401000977,50.0000555038,77.4844128100,-77.4820493900,-88.7691792220,88.8140624720,0.0000003892,1000000.0000000000
0.0000500000,3500.5150634766,50.0001760483,77.7971054100,-77.8197706500,-89.0717786050,89.0948447470,0.0000003810,1000000.0000000000
0.0000500000,3000.2026489258,49.9999776840,78.1561888800,-78.1586058100,-89.3425965480,89.3756578950,0.0000003833,1000000.0000000000
0.0000500000,2500.3979125977,50.0000347137,78.4900411600,-78.4933861200,-89.6115280640,89.6666646980,0.0000003897,1000000.0000000000
0.0000500000,2000.1729003906,49.9999948502,78.8132785800,-78.8243203300,-89.9233679370,89.9426976050,0.0000003955,1000000.0000000000
0.0000500000,1500.4915283203,50.0000207901,79.1577901300,-79.1607877900,-90.1993399330,90.2227137660,0.0000003888,1000000.0000000000
0.0000500000,1000.4835937500,50.0000534058,79.4842966900,-79.4977837400,-90.4475660830,90.5023442840,0.0000004041,1000000.0000000000
0.0000500000,500.5116195679,50.0000612259,79.8187490600,-79.8333775300,-90.7254144640,90.7675333360,0.0000004110,1000000.0000000000
0.0000500000,0.1085788239,50.0001134872,80.1567631700,-80.1924808600,-91.0249515140,91.0547585130,0.0000004060,1000000.0000000000
0.0000500000,-500.2185394287,49.9999481201,84.0813880700,-84.8450672000,-85.8327075850,85.4100485380,0.0000004015,1000000.0000000000
0.0000500000,-1000.3203521729,50.0003641129,90.3513552000,-90.3443110050,-79.6125532010,79.6457280660,0.0000004003,1000000.0000000000
0.0000500000,-1500.3062377930,50.0004434586,90.1265462100,-90.1528792700,-79.2345622390,79.2643875100,0.0000003955,1000000.0000000000
0.0000500000,-2000.3540954590,49.9997100830,89.8503133400,-89.8912043900,-78.8910830890,78.9142427600,0.0000003807,1000000.0000000000
0.0000500000,-2500.3439941406,50.0001302719,89.6216038500,-89.6112694200,-78.5527995570,78.5886661950,0.0000003902,1000000.0000000000
0.0000500000,-3000.3789550781,49.9998193741,89.3514530800,-89.3445798260,-78.2075155440,78.2476773960,0.0000003968,1000000.0000000000
0.0000500000,-3500.4922485352,50.0002882004,89.0663720000,-89.0810214500,-77.8810660030,77.9175715080,0.0000003902,1000000.0000000000
0.0000500000,-4000.3923828125,49.9996540070,88.7938509600,-88.7814833470,-77.5561004770,77.5886353050,0.0000003788,1000000.0000000000
0.0000500000,-4500.2157226563,50.0000165939,88.5097916100,-88.5254412960,-77.2067257320,77.2462827260,0.0000003957,1000000.0000000000
0.0000500000,-5000.4236816406,49.9998098373,88.2387808100,-88.2603144500,-76.8899281890,76.9178701660,0.0000003880,1000000.0000000000
0.0000500000,-5500.5165039063,49.9999032974,87.9513882100,-87.9587990350,-76.5651692580,76.5837106260,0.0000004029,1000000.0000000000
