,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
71,1e-06,-21000,299.9987136841,-4459.7271316,135.0314429,-4347.480231,-614.128166,-4762.0850412,173.2208166,-4131.336041,-1059.296814,1000000.0,340.54728330000034,-661.312838,-160.38277734999986
72,1e-06,-22000,300.0004882813,-4505.3365408,116.5020272,-4284.048005,-525.6125,-4750.8923238,181.89147,-4094.628719,-888.000428,1000000.0,310.94522579999966,-551.8072139999997,-120.43099410000002
73,1e-06,-23000,299.9987640381,-4476.0185632,139.8738268,-4343.992445,-571.251982,-4727.3881852,183.9477437,-3994.623995,-822.84996,1000000.0,295.4435389000004,-600.9664280000002,-152.76144454999988
74,1e-06,-24000,300.0005081177,-4489.477548,136.2066542,-4327.997673,-628.620096,-4733.2314535,177.8436181,-4079.807825,-854.179384,1000000.0,285.3908693999995,-473.7491359999999,-94.17913330000022
75,1e-06,-25000,300.0011062622,-4467.4842578,128.4842815,-4316.5231904,-541.777556,-4749.6506433,130.9920282,-4028.000121,-921.564824,1000000.0,284.67413220000043,-668.3103374000002,-191.8181025999999
76,1e-06,-26000,300.0039215088,-4476.9073335,88.5306734,-4316.118189,-523.163739,-4714.388233,176.4776502,-4126.598629,-918.841688,1000000.0,325.42787629999975,-585.1975089999996,-129.88481634999994
77,1e-06,-27000,300.0035049438,-4473.7910327,130.8925992,-4278.035693,-589.599378,-4691.0647095,153.0379703,-4137.017778,-909.562984,1000000.0,239.41904790000004,-460.9815209999996,-110.78123654999978
78,1e-06,-28000,300.0022750854,-4452.5763958,114.6083508,-4305.470843,-518.516776,-4646.2627855,144.3411087,-4126.499415,-852.651996,1000000.0,223.41914760000014,-513.106648,-144.8437501999999
79,1e-06,-29000,299.9982635498,-4453.8563065,116.7198513,-4299.438295,-513.219178,-4667.2487084,172.8487636,-4152.305143,-975.089635,1000000.0,269.52131420000023,-609.0036090000001,-169.74114739999993
80,1e-06,-30000,300.0004943848,-4518.1673258,151.4162668,-4337.550453,-540.520459,-4657.258036,163.373962,-4150.701339,-924.259561,1000000.0,151.0484054000002,-570.5882159999998,-209.76990529999978
81,1e-06,-31000,300.0012039185,-4485.3544428,127.4142696,-4281.918634,-473.070367,-4633.5817565,161.2608182,-4097.33777,-815.769614,1000000.0,182.0738623000003,-527.2801109999998,-172.60312434999975
82,1e-06,-32000,300.0008789063,-4519.3283725,120.6513219,-4310.8873792,-473.323385,-4608.9701123,128.6823725,-4018.611215,-1016.930041,1000000.0,97.67279040000048,-835.8828202000003,-369.1050148999999
83,1e-06,-33000,299.9992736816,-4489.7605256,121.8330769,-4242.120683,-492.929209,-4603.3737065,150.3644695,-4136.241432,-822.998114,1000000.0,142.1445734999995,-435.9481560000004,-146.90179125000043
84,1e-06,-34000,299.9979827881,-4464.9498077,116.4574826,-4311.3735698,-498.834795,-4567.0410354,118.5777821,-4088.099029,-906.599513,1000000.0,104.21152719999994,-631.0392588000003,-263.41386580000017
85,1e-06,-35000,299.9971511841,-4459.0092782,127.651764,-4279.876299,-446.743775,-4546.33849,130.3424914,-4087.258457,-877.975977,1000000.0,90.01993919999975,-623.8500439999997,-266.9150524
86,1e-06,-36000,300.0002227783,-4460.1499762,113.9226502,-4248.444258,-354.431759,-4547.5785115,97.144281,-4027.475589,-916.891727,1000000.0,70.65016609999944,-783.4286370000002,-356.3892354500004
87,1e-06,-37000,299.9997695923,-4442.9560459,105.6485505,-4251.60069,-414.8669517,-4556.636501,97.718416,-4043.419918,-838.187281,1000000.0,105.75032059999951,-631.5011013000003,-262.8753903500004
88,1e-06,-38000,300.001171875,-4426.8968832,56.38020251,-4248.728898,-349.368502,-4481.6834628,119.3762571,-4024.231161,-832.592741,1000000.0,117.7826341899993,-707.7219760000004,-294.96967090500056
89,1e-06,-39000,299.9987060547,-4425.6574384,43.01245023,-4283.486868,-347.48812,-4498.2145513,111.9645957,-4110.607823,-901.334305,1000000.0,141.50925837000045,-726.7252299999997,-292.6079858149996
90,1e-06,-40000,300.003314209,-4415.2445464,105.1925225,-4265.944839,-380.143893,-4465.0831709,126.7403849,-4079.875659,-904.409959,1000000.0,71.3864868999997,-710.335246,-319.47437955000015
91,1e-06,-41000,300.0013427734,-4371.0958228,39.7629784,-4233.506337,-259.262492,-4457.7892985,108.3514787,-4122.066977,-900.906418,1000000.0,155.28197599999984,-753.0832859999996,-298.90065499999986
92,1e-06,-42000,300.0016967773,-4362.4517751,57.5472132,-4286.971785,-273.96705,-4445.4389883,135.1979824,-4068.329532,-849.839337,1000000.0,160.6379823999996,-794.5145399999993,-316.93827879999986
93,1e-06,-43000,299.9961959839,-4355.4523363,56.7646649,-4243.295389,-336.698929,-4426.2119349,105.1150523,-4053.994949,-783.281219,1000000.0,119.10998600000073,-635.8827299999998,-258.38637199999954
94,1e-06,-44000,300.000163269,-4328.31763,75.65773717,-4275.459324,-305.431698,-4429.9334369,100.4512266,-4085.4771495,-859.227581,1000000.0,126.40929633000071,-743.7780575000005,-308.6843805849999
95,1e-06,-45000,299.9996170044,-4332.5543832,42.4241881,-4277.321982,-240.820815,-4390.7305706,104.6022593,-4033.624494,-855.819699,1000000.0,120.35425859999962,-858.6963720000002,-369.1710567000003
96,1e-06,-46000,300.0020339966,-4336.37489,65.50212737,-4310.756911,-271.933406,-4384.249948,76.0233442,-4038.547396,-780.754561,1000000.0,58.39627482999924,-781.0306700000003,-361.31719758500054
97,1e-06,-47000,299.9989105225,-4332.0511281,74.7812734,-4297.635333,-253.433717,-4350.6154306,62.048812,-4026.64724,-903.8616167,1000000.0,5.83184110000002,-921.4159927000005,-457.79207580000025
