0.0002000000,0.0000000000,300.0000000000,0.0030432974,-0.0010523178,-0.0021582050,-0.0177343813
0.0002000000,0.0000000000,300.0000000000,0.0030082695,-0.0010575177,-0.0030462210,-0.0168138692
0.0000000000,0.0000000000,300.0000000000,0.0000461430,-0.0000070334,-0.0038281730,-0.0037205660
0.0000000000,0.0000000000,300.0000000000,-0.0000062958,0.0000436927,-0.0032323540,0.0101452480
0.0000000000,0.0000000000,300.0000000000,0.0000070237,0.0000012769,-0.0075947800,-0.0059282920
0.0000000000,0.0000000000,300.0000000000,-0.0001379242,-0.0000497148,-0.0045303410,-0.0008984570
0.0001000000,0.0000000000,300.0000000000,0.0014669092,-0.0006187455,-0.0028725410,-0.0110761489
