0.0010000000,0.0000000000,300.0000000000,0.1345397150,-0.1345369240,-0.1345406900,0.1345368990
0.0010000000,100.0000000000,300.0000000000,0.1345404760,-0.1345365750,-0.1345369210,0.1345354340
0.0010000000,0.0000000000,300.0000000000,0.0000153730,-0.0000098950,-0.0000125404,0.0000132749
0.0010000000,100.0000000000,300.0000000000,0.0000145520,-0.0000116282,-0.0000127228,0.0000143696
