,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
46,0.001,0,120.0005477905,14.667499313,-14.629756803,-19.107285038,19.153336858,18.937698057,-18.919450385,-14.384604431,14.397375066,1000000.0,-0.008559892326,-0.009478642399000004,-0.009019267362500003
47,0.001,500,119.9996364594,14.775730198,-14.751447554,-18.975991465,19.010728347,18.817751956,-18.777152325,-14.535201046,14.561509503,1000000.0,-0.008067726528999997,-0.008890009263000006,-0.008478867896000001
48,0.001,1000,120.0003128052,15.6033257,-15.64412911,-18.10615554,18.108536615,17.970445923,-17.882149944,-15.489438502,15.552651855,1000000.0,-0.004605141056999998,-0.005172601797999995,-0.004888871427499997
49,0.001,1500,120.0002868652,19.152425752,-19.245455725,-14.307528478,14.313534165,14.269725,-14.125959291,-19.338215503,19.400442535,1000000.0,0.010002197185999998,0.010117595394999998,0.010059896290499998
50,0.001,2000,119.9999317169,22.212747962,-22.209241719,-11.304432583,11.330747123,11.270248888,-11.216746514,-22.331612437,22.343309459,1000000.0,0.021934994279000003,0.02203974219,0.021987368234500003
51,0.001,2500,120.000435257,21.135680328,-21.065457368,-12.396030874,12.453774849,12.412474972,-12.432040827,-21.171198743,21.212491583,1000000.0,0.017356621897000005,0.017533884603,0.01744525325
52,0.001,3000,120.0001552582,19.530238266,-19.482887232,-13.94223939,13.987455765,14.054229295,-14.030432999,-19.621014322,19.633898492,1000000.0,0.010928463204000002,0.011325217659000004,0.011126840431500003
53,0.001,3500,120.000214386,18.648370129,-18.591394035,-14.770324629,14.797866416,14.915457259,-14.908765969,-18.758564797,18.77146267,1000000.0,0.0074155409360000014,0.007961836421999997,0.007688688678999999
54,0.001,4000,120.0002677917,18.188681358,-18.16587863,-15.199382988,15.224296665,15.395787844,-15.395425706,-18.283709679,18.330451615,1000000.0,0.0055633464380000055,0.006190481641000002,0.0058769140395000035
55,0.001,4500,120.0000389099,17.923254947,-17.880046835,-15.510185,15.549653599,15.697872281,-15.671370173,-18.011811551,18.03098599,1000000.0,0.004434059328000004,0.004982958942,0.004708509135000002
56,0.001,5000,120.0004119873,17.663711411,-17.653956019,-15.747607481,15.785754324,15.95287933,-15.941233762,-17.766737787,17.794972736,1000000.0,0.0034235543379999987,0.004028348718,0.0037259515279999995
57,0.001,6000,120.0004169464,17.236769096,-17.228208576,-16.209722236,16.239662239,16.396908925,-16.371383958,-17.343131593,17.361169865,1000000.0,0.0016966847890000024,0.0022549169829999974,0.0019758008859999997
58,0.001,7000,120.0005023956,16.877457006,-16.84654688,-16.62419883,16.657400943,16.8189938,-16.786301947,-16.96489297,16.986193357,1000000.0,0.00011870813899999888,0.0006694865540000059,0.00039409734650000235
59,0.001,8000,120.0004959106,16.48152487,-16.481795511,-17.041443029,17.061694505,17.215318023,-17.19473397,-16.596795641,16.619863595,1000000.0,-0.001446731611999997,-0.0008864782979999965,-0.0011666049549999967
60,0.001,9000,120.0002532959,16.142442256,-16.115598118,-17.425415798,17.46579991,17.594540306,-17.578203054,-16.210493587,16.255804823,1000000.0,-0.0029147029859999947,-0.0024249172980000074,-0.002669810142000001
61,0.001,10000,119.9999858856,15.757842905,-15.71344252,-17.829810193,17.883240889,17.992472338,-17.942165569,-15.845005908,15.874167747,1000000.0,-0.004463352482000001,-0.003993877427000003,-0.004228614954500002
