,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
0,0.001,10000,118.9613113403,12.921283588,-12.937216336,-20.250489845,20.267837471,20.381839692,-20.339931037,-13.175442635,13.19761594,1000000.0,-0.014863270804999999,-0.014145268740999997,-0.014504269772999998
1,0.001,9000,119.0038131714,13.445751085,-13.427209241,-19.765432918,19.801877205,19.967246841,-19.935033371,-13.545275519,13.598472136,1000000.0,-0.013029319886000004,-0.012423562467999999,-0.012726441177000001
2,0.001,8000,119.00181427,13.851965987,-13.832419357,-19.377519769,19.406379366,19.585777392,-19.546494816,-13.952990275,14.013578733,1000000.0,-0.011447886864000001,-0.010817330127000003,-0.0111326084955
3,0.001,7000,118.9991485596,14.245854914,-14.185558926,-18.963525047,19.00420769,19.187364405,-19.142922323,-14.337491608,14.380875735,1000000.0,-0.009898872888,-0.009249365394000005,-0.009574119141000002
4,0.001,6000,118.9986618042,14.600209438,-14.555904249,-18.576613698,18.62487843,18.800045912,-18.760253288,-14.72450287,14.753548327,1000000.0,-0.008404185513000002,-0.007723440930999996,-0.008063813221999998
5,0.001,5000,118.9996620178,14.94245325,-14.910680668,-18.182423406,18.221282915,18.42748235,-18.391747125,-15.101393239,15.124304138,1000000.0,-0.006966095556999999,-0.006178008944000002,-0.006572052250500001
6,0.001,4500,119.0002426147,15.147736628,-15.125769017,-17.993628321,18.023197413,18.24028025,-18.204145497,-15.26595194,15.309860535,1000000.0,-0.006170920102,-0.005441013258999993,-0.005805966680499997
7,0.001,4000,119.0001930237,15.327050467,-15.295876142,-17.819982268,17.852158009,18.045229282,-18.03496397,-15.454149455,15.482805603,1000000.0,-0.0054572666430000045,-0.004735185218999998,-0.005096225931000001
8,0.001,3500,118.9999736786,15.513629611,-15.446855605,-17.639056331,17.655387713,17.871368749,-17.866365368,-15.62929004,15.66160478,1000000.0,-0.004777248900999996,-0.004003549224000002,-0.0043903990625
9,0.001,3000,119.0002716064,15.673226806,-15.646177551,-17.436486936,17.468096637,17.704499101,-17.668172411,-15.795060397,15.834521342,1000000.0,-0.004053267155,-0.003275001833999996,-0.0036641344944999977
10,0.001,2500,119.0003684998,15.830904181,-15.792645541,-17.249199243,17.264528606,17.53771604,-17.492598428,-15.989731101,16.025069284,1000000.0,-0.0034067647460000005,-0.0024989274639999975,-0.002952846104999999
