,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
0,0.001,10000,9.9998135567,-33.803571509,33.872478526,-47.7584757315,47.7977434281,47.139109107,-47.106430409,32.735696438,-32.7416681344,1000000.0,-0.161921589551,-0.16103358373200002,-0.16147758664150003
1,0.001,9000,9.9998837471,-33.143437804,33.14225524,-47.1020839336,47.1350621766,46.47069959,-46.454962524,32.0539726578,-32.0365168685,1000000.0,-0.159211355158,-0.1583276356365,-0.15876949539725
2,0.001,8000,9.9999466419,-32.445412032,32.487255586,-46.4510510974,46.4596791506,45.816013721,-45.769904758,31.381922045,-31.3686081202,1000000.0,-0.156518586097,-0.15566126041319997,-0.1560899232551
3,0.001,7000,10.0000665665,-31.79562499,31.823285391,-45.7764883169,45.7903049963,45.14997501,-45.103011087,30.689976222,-30.6384480649,1000000.0,-0.153871896478,-0.1528952176001,-0.15338355703905
4,0.001,6000,9.9999809265,-31.1028687,31.128242273,-45.0923094828,45.1455594991,44.503403489,-44.451055542,29.9817578181,-29.9461799347,1000000.0,-0.151185570004,-0.1501658067347,-0.15067568836935
5,0.001,5000,10.0000642776,-30.412262757,30.433282229,-44.4084919052,44.4498791479,43.804167484,-43.804966462,29.300189423,-29.2479917063,1000000.0,-0.148454678932,-0.14740655218239998,-0.1479306155572
6,0.001,4500,10.0000083923,-30.058689129,30.113153639,-44.0968345629,44.1106657232,43.493045734,-43.470449536,28.9301939684,-28.9084704431,1000000.0,-0.147135338038,-0.1460461646976,-0.1465907513678
7,0.001,4000,10.0000207424,-29.72720315,29.774603155,-43.7496927909,43.790970488,43.147101635,-43.116878926,28.58939103,-28.5489290267,1000000.0,-0.14576578686599997,-0.1446789833356,-0.1452223851008
8,0.001,3500,10.0000654221,-29.373838327,29.382399761,-43.4114981692,43.4350625131,42.795720095,-42.795445,28.230174383,-28.2113613364,1000000.0,-0.14434740318300002,-0.1432880964017,-0.14381774979235
9,0.001,3000,9.9999883175,-29.035239132,29.050167573,-43.070683228,43.1063989216,42.466662781,-42.431837071,27.896187822,-27.854261765,1000000.0,-0.142983906557,-0.1419275317366,-0.1424557191468
