,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
0,0.001,10000,250.07473526,21.463014862,-21.360100563,-16.687805244,16.726224341,16.8412568049,-16.8181815607,-21.3756176229,21.4558463793,1000000.0,0.009163677059399997,0.009417434417199996,0.009290555738299996
1,0.001,9000,250.0094612122,21.122387836,-21.031912767,-16.8783209122,16.931095867,17.0882320541,-17.0651769746,-21.1584255228,21.2781920822,1000000.0,0.008000891574300003,0.008627200825800003,0.008314046200050003
2,0.001,8000,250.0089736938,20.857067277,-20.795415164,-17.065818003,17.1303735535,17.3289566695,-17.3005792698,-20.9163804149,21.0187789855,1000000.0,0.007022946501700005,0.007738967843900003,0.007380957172800004
3,0.001,7000,250.0071777344,20.603051839,-20.55322488,-17.2944663003,17.329446777,17.5511808474,-17.5314101631,-20.722899147,20.8148386311,1000000.0,0.006073685708499998,0.006913824700799996,0.006493755204649997
4,0.001,6000,250.0035430908,20.342461876,-20.326635007,-17.5212579039,17.5787502406,17.8083531226,-17.7704567677,-20.4977156069,20.5797503025,1000000.0,0.0050902869927000015,0.005977457764899999,0.0055338723788000005
5,0.001,5000,250.0024009705,20.134589931,-20.118663238,-17.745021071,17.8099661054,18.0658135076,-18.0243031634,-20.2704537279,20.340058132,1000000.0,0.004163136498000004,0.005055524683499997,0.00460933059075
6,0.001,4500,250.000869751,20.01522124,-19.95690806,-17.8252672771,17.8925129901,18.1765161443,-18.1494335746,-20.1912787663,20.2719153233,1000000.0,0.0036461795811,0.0047454138224000035,0.004195796701750002
7,0.001,4000,250.0000732422,19.858225267,-19.84762945,-17.9263948916,18.0033891886,18.3095528216,-18.2961541166,-20.0727483948,20.1476044559,1000000.0,0.0031001477788000003,0.004290568770500002,0.0036953582746500012
8,0.001,3500,250.0006546021,19.748824672,-19.7283684368,-18.0532837139,18.1098036306,18.4459322202,-18.4290274685,-19.9488980896,20.0501234269,1000000.0,0.0026022334201000028,0.003835934172000002,0.003219083796050002
9,0.001,3000,250.0004806519,19.6386730391,-19.5922948196,-18.1566786431,18.2436600136,18.5548424427,-18.5342743984,-19.8536018265,19.9174362585,1000000.0,0.002141851017599997,0.0033706994283,0.0027562752229499986
10,0.001,2500,250.0002555847,19.516174521,-19.4856803523,-18.277892441,18.3768020333,18.6636456699,-18.6499537328,-19.7408987566,19.8041382817,1000000.0,0.001688255470600005,0.0028903425639999975,0.002289299017300001
11,0.001,2000,250.0005859375,19.4260504206,-19.4214316517,-18.4071305261,18.5083572629,18.7725206789,-18.7631994104,-19.6480855517,19.726510578,1000000.0,0.0013117619829999968,0.002459108340700002,0.0018854351618499993
12,0.001,1500,250.0001716614,19.3255738398,-19.2947339369,-18.5262993768,18.6198091277,18.9136337068,-18.883227013,-19.5064855775,19.6104201465,1000000.0,0.0008234470569000045,0.001970797219499996,0.0013971221382000003
13,0.001,1000,250.0005950928,19.1820359836,-19.1753010794,-18.6474034041,18.7191080061,19.0002928964,-19.012966465,-19.3947867917,19.4810336811,1000000.0,0.00034407770159999986,0.0015093090625999963,0.000926693382099998
14,0.001,500,250.0003593445,19.0617376107,-19.0584410389,-18.7588517256,18.8444988891,19.1505632221,-19.1122471092,-19.2858988696,19.362468234,1000000.0,-0.0001426316816999993,0.0010450164889000036,0.00045119240360000216
15,0.001,0,250.0007705688,18.9481294227,-18.9225986494,-18.8773799124,18.9748563613,19.2726451323,-19.2769249316,-19.1769057545,19.2796277925,1000000.0,-0.0006788419917999988,0.000604297273300002,-3.727235924999838e-05
16,0.001,-500,250.0006057739,18.8537407215,-18.8190450082,-19.0185304053,19.098399725,19.4039328749,-19.4122408309,-19.1008453962,19.1786205042,1000000.0,-0.001143387976100005,0.0001625357700999963,-0.0004904261030000043
17,0.001,-1000,250.000037384,18.7380643754,-18.7388199546,-19.1459573149,19.2255429239,19.5392760521,-19.5140784554,-18.9750491113,19.0741072105,1000000.0,-0.0015764701774999956,-0.00032234391699999775,-0.0009494070472499967
18,0.001,-1500,250.0010314941,18.6436596251,-18.6333323384,-19.294581975,19.3761209474,19.6466317385,-19.648817842,-18.8571330239,18.9623941986,1000000.0,-0.002018457617000006,-0.0008511756998999971,-0.0014348166584500018
19,0.001,-2000,250.0002532959,18.5330193559,-18.5178591439,-19.4130527342,19.5007082999,19.7894658421,-19.7596244472,-18.7511291862,18.8412235985,1000000.0,-0.0024982117895000007,-0.0013214082494000046,-0.0019098100194500027
20,0.001,-2500,250.0018768311,18.4268258531,-18.4110817552,-19.5101008886,19.618873534,19.9122338011,-19.8811054963,-18.6479351389,18.7294348282,1000000.0,-0.0029554316890999994,-0.0017516044554999972,-0.002353518072299998
21,0.001,-3000,250.0006942749,18.3463066463,-18.3154642388,-19.6456913567,19.7400112914,20.0163330081,-19.979892395,-18.5431760384,18.6244357991,1000000.0,-0.003334454518000001,-0.0022180908105999962,-0.0027762726642999985
22,0.001,-3500,249.9996780396,18.2337742448,-18.211740856,-19.7695211388,19.8606792802,20.150892726,-20.1280174857,-18.4582524857,18.5349195717,1000000.0,-0.0038333951109000034,-0.002637028361599995,-0.0032352117362499993
23,0.001,-4000,250.0003738403,18.127437231,-18.1454514226,-19.9431248321,20.0318590947,20.2952710714,-20.2600288306,-18.3448910626,18.4149728063,1000000.0,-0.004282411248399999,-0.0032151200579000018,-0.0037487656531500005
24,0.001,-4500,249.9992111206,18.0664647745,-18.0488932907,-20.0804463231,20.1742231259,20.3874794478,-20.3765950748,-18.2193310152,18.3184746936,1000000.0,-0.004648716457400002,-0.003716863740199997,-0.0041827900988
25,0.001,-5000,250.0005859375,17.9524819209,-17.9364288164,-20.1983999568,20.2757477018,20.5270179094,-20.4891288098,-18.0946680244,18.2009634386,1000000.0,-0.0051272359819000074,-0.004178516195600004,-0.004652876088750006
