,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
25,0.001,-5000,200.0001777649,17.75840923,-17.7422878253,-22.7079690413,22.8083665437,22.8759162372,-22.8805151034,-17.7869718,17.8642110114,1000000.0,-0.010255734285299998,-0.009865152773600002,-0.01006044352945
26,0.001,-6000,199.9999633789,17.2684034753,-17.2747773919,-23.2070472113,23.3055013094,23.3583741187,-23.3730446338,-17.2986461641,17.3664007775,1000000.0,-0.012188237885299998,-0.0118475015791,-0.012017869732199999
27,0.001,-7000,200.0000289917,16.7904757799,-16.7559874686,-23.7202487142,23.8012338165,23.8793386922,-23.8600631837,-16.7911733791,16.8737728022,1000000.0,-0.014192938627399997,-0.013856536349399996,-0.014024737488399996
28,0.001,-8000,200.0004508972,16.3006396421,-16.2792468136,-24.2092744298,24.2891240777,24.3836440172,-24.3719758217,-16.300449008,16.3680832828,1000000.0,-0.016175733383200004,-0.015829866216699996,-0.01600279979995
29,0.001,-9000,200.000579834,15.7901999921,-15.7799084418,-24.7124896657,24.8210078891,24.8992397415,-24.8845245763,-15.8002625929,15.8770091327,1000000.0,-0.0182136558839,-0.017856225829200004,-0.018034940856550004
30,0.001,-10000,200.0004341125,15.2830401894,-15.2700731006,-25.2161045317,25.2944696256,25.3917473439,-25.3645081997,-15.3144660985,15.378958096,1000000.0,-0.020203142253600002,-0.019817149962800002,-0.020010146108200004
31,0.001,-10000,200.0003143311,15.3083298713,-15.2762448073,-25.219241695,25.3018401103,25.150914875,-25.069516061,-15.103062351,15.163788195,1000000.0,-0.019635856257400004,-0.0202542312593,-0.019945043758350003
32,0.001,-9000,200.0004730225,15.8012672712,-15.7639763786,-24.7210787968,24.8081178443,24.685836015,-24.599950728,-15.5995132911,15.6811327762,1000000.0,-0.017720543093199995,-0.018248550573800003,-0.0179845468335
33,0.001,-8000,199.9995643616,16.3120283278,-16.2732747623,-24.218717123,24.3007048488,24.184125707,-24.131167704,-16.1089241244,16.1659486028,1000000.0,-0.0157299903209,-0.016244549244599994,-0.015987269782749995
34,0.001,-7000,200.0011528015,16.8111855209,-16.788825468,-23.7374515773,23.7990206224,23.670731928,-23.658588123,-16.6155231521,16.7048167448,1000000.0,-0.013729309062100004,-0.014216132302800001,-0.013972720682450004
35,0.001,-6000,200.0002960205,17.325827077,-17.2949434503,-23.2290009861,23.3030954603,23.184447418,-23.149264422,-17.1005844437,17.1944356043,1000000.0,-0.011712941312700008,-0.012237076398400003,-0.011975008855550005
36,0.001,-5000,199.999974823,17.8152927558,-17.8093380013,-22.7245046909,22.808658968,22.7186834072,-22.6877330204,-17.6300006596,17.7096899148,1000000.0,-0.0097817856705,-0.010193473084500002,-0.009987629377500001
37,0.001,-4500,200.0006561279,18.0682709944,-18.0454956081,-22.4784182956,22.5692432647,22.4879958692,-22.4492585185,-17.8984807994,17.9675633497,1000000.0,-0.008823487785199997,-0.009181617411199997,-0.009002552598199997
38,0.001,-4000,200.0007003784,18.3052713786,-18.3099405783,-22.2459938502,22.3189012652,22.2144629083,-22.2049773184,-18.1345596411,18.2210594321,1000000.0,-0.007804228269800003,-0.008209276042200005,-0.008006752156000004
39,0.001,-3500,200.0008552551,18.5887587715,-18.5735664158,-21.9879428983,22.0741973541,21.9635120113,-21.9524408875,-18.3968620985,18.4822639197,1000000.0,-0.006753627711500002,-0.007183014234199998,-0.00696832097285
40,0.001,-3000,200.0008056641,18.8395174597,-18.8022776578,-21.7366998789,21.8271198342,21.7374030247,-21.6878249021,-18.6629636434,18.7295376508,1000000.0,-0.005783432809299999,-0.0061713184189,-0.0059773756141
41,0.001,-2500,200.0003707886,19.0857327469,-19.0644763792,-21.4765632362,21.5686438434,21.472340452,-21.445608853,-18.910986948,19.0086117508,1000000.0,-0.004767740178900005,-0.005125608380800003,-0.004946674279850004
42,0.001,-2000,200.0004104614,19.3124338773,-19.3009111479,-21.2436821563,21.3149897503,21.2450793137,-21.2293836634,-19.1674611785,19.251436942,1000000.0,-0.0038611179519000027,-0.0041397737860999935,-0.004000445868999998
43,0.001,-1500,200.0007873535,19.5709429776,-19.5627166292,-20.9809709509,21.0635986984,20.9957788911,-20.9637242859,-19.4178774846,19.5074817155,1000000.0,-0.0028258435701999964,-0.0031192104492000004,-0.0029725270096999986
44,0.001,-1000,200.0009841919,19.8485612415,-19.8064639685,-20.7237579866,20.8158130057,20.7537743625,-20.7041641446,-19.6752160121,19.7494002829,1000000.0,-0.0018029132970999945,-0.0021149546972999964,-0.0019589339971999957
45,0.001,-500,200.0009033203,20.0935393144,-20.0513394632,-20.4829606275,20.5674157443,20.4821623709,-20.4478680859,-19.9112442339,20.0072821824,1000000.0,-0.000785151679200002,-0.001131849955499998,-0.00095850081735
46,0.001,0,200.0006759644,20.3482778532,-20.3451709246,-20.2482449865,20.3280566419,20.2149119974,-20.2027710604,-20.1840497718,20.2567026781,1000000.0,0.000275765719999999,-0.0001355491784999998,7.01082707499996e-05
47,0.001,500,200.0001831055,20.6113364369,-20.5691153231,-19.9907558541,20.0648491171,19.9882210516,-19.9626003394,-20.4281914829,20.5159010154,1000000.0,0.0012296303689999953,0.0008884875271000041,0.0010590589480499997
48,0.001,1000,200.0007286072,20.8323523592,-20.8398629666,-19.7549440623,19.8336661957,19.7444678685,-19.7231141941,-20.6743274449,20.7734063055,1000000.0,0.002204633263199998,0.0018591234923999984,0.0020318783777999983
49,0.001,1500,200.0000938416,21.1136419595,-21.0755998056,-19.4964268129,19.5750185425,19.4960909409,-19.467448892,-20.9557748391,21.0274980422,1000000.0,0.0032257019321999996,0.002911827525899998,0.003068764729049999
50,0.001,2000,200.000440979,21.3557226537,-21.3369791765,-19.2483002184,19.3258085909,19.2688700579,-19.2230683861,-21.1923848093,21.2774001376,1000000.0,0.004200763386200002,0.003895676137599999,0.0040482197619
51,0.001,2500,199.9999816895,21.6115301951,-21.5711134869,-19.0035881995,19.0915339148,19.0194229444,-18.9967634206,-21.4512935069,21.5372774921,1000000.0,0.005166457316999999,0.004893448884700003,0.005029953100850001
52,0.001,3000,199.9999023437,21.8736070241,-21.8599343026,-18.7803996491,18.8564689331,18.7643012317,-18.7518939139,-21.7068936564,21.7873834816,1000000.0,0.006217346181100002,0.005857408555799996,0.006037377368449999
53,0.001,3500,200.0001556396,22.1273173756,-22.1035929777,-18.5338937074,18.6067063721,18.5252004128,-18.4684170318,-21.9579227668,22.0367788948,1000000.0,0.007237292908700003,0.006854101582099996,0.007045697245399999
54,0.001,4000,199.999937439,22.3841443405,-22.3540215728,-18.2729148835,18.3634823875,18.2846356656,-18.2337810086,-22.2056799825,22.2942443554,1000000.0,0.0082197492391,0.007863527066900002,0.008041638153000002
55,0.001,4500,200.0005599976,22.6137875457,-22.5938698561,-18.0123450563,18.1181763903,18.0204816066,-17.9910050733,-22.471044981,22.5445937428,1000000.0,0.0091961707219,0.008885117277199999,0.00904064399955
56,0.001,5000,200.0001350403,22.8759162372,-22.8805151034,-17.7869718,17.8642110114,17.75840923,-17.7422878253,-22.7079690413,22.8083665437,1000000.0,0.010255734285300001,0.009865152773600002,0.010060443529450002
57,0.001,6000,199.9997840881,23.3583741187,-23.3730446338,-17.2986461641,17.3664007775,17.2684034753,-17.2747773919,-23.2070472113,23.3055013094,1000000.0,0.012188237885299998,0.011847501579100004,0.0120178697322
58,0.001,7000,200.0005470276,23.8793386922,-23.8600631837,-16.7911733791,16.8737728022,16.7904757799,-16.7559874686,-23.7202487142,23.8012338165,1000000.0,0.0141929386274,0.0138565363494,0.0140247374884
59,0.001,8000,199.9999588013,24.3836440172,-24.3719758217,-16.300449008,16.3680832828,16.3006396421,-16.2792468136,-24.2092744298,24.2891240777,1000000.0,0.016175733383200008,0.015829866216699996,0.01600279979995
60,0.001,9000,200.0001594543,24.8992397415,-24.8845245763,-15.8002625929,15.8770091327,15.7901999921,-15.7799084418,-24.7124896657,24.8210078891,1000000.0,0.0182136558839,0.0178562258292,0.01803494085655
61,0.001,10000,200.0002632141,25.3917473439,-25.3645081997,-15.3144660985,15.378958096,15.2830401894,-15.2700731006,-25.2161045317,25.2944696256,1000000.0,0.020203142253600006,0.019817149962800002,0.020010146108200004
