,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
84,1e-06,-35000,299.9971511841,127.651764,-4459.0092782,-446.743775,-4279.876299,130.3424914,-4546.33849,-877.975977,-4087.258457,1000000.0,90.0199391999995,-623.8500439999998,-266.91505240000015
85,1e-06,-36000,300.0002227783,113.9226502,-4460.1499762,-354.431759,-4248.444258,97.144281,-4547.5785115,-916.891727,-4027.475589,1000000.0,70.6501660999993,-783.4286370000004,-356.38923545000057
86,1e-06,-37000,299.9997695923,105.6485505,-4442.9560459,-414.8669517,-4251.60069,97.718416,-4556.636501,-838.187281,-4043.419918,1000000.0,105.75032059999921,-631.5011012999998,-262.8753903500003
87,1e-06,-38000,300.001171875,56.38020251,-4426.8968832,-349.368502,-4248.728898,119.3762571,-4481.6834628,-832.592741,-4024.231161,1000000.0,117.78263418999904,-707.7219760000003,-294.9696709050006
88,1e-06,-39000,299.9987060547,43.01245023,-4425.6574384,-347.48812,-4283.486868,111.9645957,-4498.2145513,-901.334305,-4110.607823,1000000.0,141.50925837000068,-726.72523,-292.60798581499967
89,1e-06,-40000,300.003314209,105.1925225,-4415.2445464,-380.143893,-4265.944839,126.7403849,-4465.0831709,-904.409959,-4079.875659,1000000.0,71.38648689999991,-710.3352460000001,-319.4743795500001
90,1e-06,-41000,300.0013427734,39.7629784,-4371.0958228,-259.262492,-4233.506337,108.3514787,-4457.7892985,-900.906418,-4122.066977,1000000.0,155.2819760000002,-753.0832859999991,-298.90065499999946
91,1e-06,-42000,300.0016967773,57.5472132,-4362.4517751,-273.96705,-4286.971785,135.1979824,-4445.4389883,-849.839337,-4068.329532,1000000.0,160.6379823999996,-794.5145399999997,-316.93827880000003
92,1e-06,-43000,299.9961959839,56.7646649,-4355.4523363,-336.698929,-4243.295389,105.1150523,-4426.2119349,-783.281219,-4053.994949,1000000.0,119.10998600000039,-635.8827299999994,-258.3863719999995
93,1e-06,-44000,300.000163269,75.65773717,-4328.31763,-305.431698,-4275.459324,100.4512266,-4429.9334369,-859.227581,-4085.4771495,1000000.0,126.40929633000087,-743.7780575000002,-308.68438058499964
94,1e-06,-45000,299.9996170044,42.4241881,-4332.5543832,-240.820815,-4277.321982,104.6022593,-4390.7305706,-855.819699,-4033.624494,1000000.0,120.35425859999941,-858.6963719999999,-369.17105670000024
95,1e-06,-46000,300.0020339966,65.50212737,-4336.37489,-271.933406,-4310.756911,76.0233442,-4384.249948,-780.754561,-4038.547396,1000000.0,58.39627482999913,-781.0306700000001,-361.3171975850005
96,1e-06,-47000,299.9989105225,74.7812734,-4332.0511281,-253.433717,-4297.635333,62.048812,-4350.6154306,-903.8616167,-4026.64724,1000000.0,5.83184110000002,-921.4159927000005,-457.79207580000025
97,1e-06,-48000,299.9976806641,80.19962943,-4352.6098811,-251.494441,-4262.566177,96.8491015,-4329.2899431,-749.288276,-4002.390486,1000000.0,-6.670465930000319,-757.9695260000003,-382.3199959650003
98,1e-06,-49000,299.9958282471,17.2843884,-4295.7013825,-201.968502,-4291.72276,63.1020043,-4331.413003,-816.874914,-4012.692563,1000000.0,81.52923639999881,-893.936608999999,-406.2036863000001
99,1e-06,-50000,299.9987762451,4.4534342,-4308.2470076,-248.927128,-4305.210074,72.2899419,-4301.3081302,-860.401648,-4043.534626,1000000.0,60.897630299999946,-873.1499680000002,-406.1261688500001
100,1e-06,-49000,300.0024993896,55.1845909,-4304.3084506,-291.820344,-4268.579488,-544.4835013,-2924.6476094,13.624638,-4482.832998,1000000.0,-1979.3289334,519.6984919999991,-729.8152207000005
101,1e-06,-48000,300.0013839722,65.1615687,-4337.1927309,-308.58933,-4270.54868,-502.5782277,-2959.5969013,-56.525524,-4587.7499393,1000000.0,-1945.3356260000005,569.2650652999996,-688.0352803500004
102,1e-06,-47000,300.001524353,58.32224395,-4327.3714126,-307.211636,-4330.715046,-517.2268668,-2982.8743378,-70.251639,-4563.8012541,1000000.0,-1920.0461855499998,470.0462050999995,-724.9999902250001
103,1e-06,-46000,299.999130249,54.4940781,-4348.0309348,-375.585685,-4362.466908,-465.5211219,-3009.3086879,67.1379246,-4466.771025,1000000.0,-1858.7374468999997,547.0277265999998,-655.8548601499999
104,1e-06,-45000,299.9986846924,35.6687039,-4387.5275272,-325.123953,-4361.0053648,-449.6680091,-3069.3766712,-6.521892,-4490.3526651,1000000.0,-1803.4875689999994,447.9493612999995,-677.76910385
105,1e-06,-44000,299.9937454224,92.728228,-4411.0984757,-361.106161,-4281.293705,-446.6055613,-3122.5690267,-89.568961,-4500.991698,1000000.0,-1827.8632382999995,491.235193,-668.3140226499997
106,1e-06,-43000,300.0010467529,102.9668615,-4418.7319819,-357.511668,-4291.407515,-456.7489051,-3173.7338026,116.8127065,-4392.538785,1000000.0,-1804.7139459000005,575.4556444999998,-614.6291507000003
107,1e-06,-42000,299.9995269775,135.1332111,-4436.8533385,-422.463223,-4333.932819,-450.1859406,-3186.7776449,189.6559194,-4403.3106087,1000000.0,-1835.3948453000007,681.4969321000003,-576.9489566000002
108,1e-06,-41000,300.0004013062,130.1827672,-4510.5356158,-492.164429,-4318.644786,-458.9231833,-3243.2041018,22.4144277,-4357.764603,1000000.0,-1856.4374645000007,553.6986736999997,-651.3693954000005
109,1e-06,-40000,300.0035675049,144.9491489,-4481.7029547,-497.893078,-4305.839845,-426.9671878,-3284.1625881,172.2708412,-4297.909534,1000000.0,-1769.4567033000003,662.2336082000002,-553.6115475500001
110,1e-06,-39000,300.0048934937,133.1855713,-4474.7488126,-385.272096,-4289.8568153,-375.39236,-3369.1334297,194.3020496,-4436.4721907,1000000.0,-1614.1933141999993,726.1895210000007,-444.0018965999993
