,I,B,T,V1,V2,V3,V4,V5,V6,V7,V8,multiplier,RHc,RHd,R
10,0.001,2500,300.0015304565,8.0252082308,-7.9877436972,-7.3191285472,7.4120062758,7.4292235305,-7.4049037587,-7.9745505462,8.0383797273,1000000.0,0.0011788246388,0.0012817954505000007,0.0012303100446500004
11,0.001,2000,300.0000915527,7.9719884413,-7.9825296117,-7.4031318788,7.4696187576,7.502048113,-7.4911404283,-7.9337613998,8.0227896652,1000000.0,0.0009613295117000006,0.0010838004286,0.0010225649701500004
12,0.001,1500,300.0013000488,7.9686138482,-7.9584578333,-7.4721948034,7.5776706169,7.5869111544,-7.6029631385,-7.8801439866,7.9630708905,1000000.0,0.0007371973886000003,0.0007933494568000005,0.0007652734227000003
13,0.001,1000,300.0005966187,7.8954316474,-7.8450822793,-7.549005727,7.6138486316,7.68904172,-7.669774403,-7.8598042158,7.9449846394,1000000.0,0.00038169780370000164,0.0006419344965999993,0.0005118161501500005
14,0.001,500,299.9996063232,7.7936703229,-7.7910466413,-7.6148770042,7.7070439839,7.7946243887,-7.7536376221,-7.832092156,7.9355638099,1000000.0,3.6454953399999824e-05,0.00044573497779999905,0.00024109496559999945
15,0.001,0,300.0011627197,7.7575795185,-7.7536129869,-7.6874734327,7.7559661671,7.878378081,-7.8542580867,-7.779675825,7.860591265,1000000.0,-0.00022144366229999958,0.00019682749019999868,-1.230808605000045e-05
16,0.001,-500,300.0003189087,7.7106245282,-7.6979373308,-7.7874336081,7.864075817,7.9216412883,-7.9106740745,-7.7203413819,7.8279193007,1000000.0,-0.00042375350379999957,-0.00010324874249999905,-0.0002635011231499993
17,0.001,-1000,300.0012023926,7.6719762783,-7.6665836063,-7.8313545752,7.9143032494,8.0033872581,-7.9882056787,-7.6347458852,7.7271026637,1000000.0,-0.0006530330522000014,-0.0003838092756999973,-0.0005184211639499993
18,0.001,-1500,300.000491333,7.5913614862,-7.5638873518,-7.8921108827,7.9761812733,8.0719825234,-8.0627259072,-7.6299432562,7.7216648953,1000000.0,-0.0009794595926000014,-0.0005166840044999982,-0.0007480717985499999
19,0.001,-2000,299.9996536255,7.5537773081,-7.5099922641,-7.9761133531,8.0726984957,8.1761025416,-8.154236933,-7.5767008795,7.6753763355,1000000.0,-0.0012665699024000006,-0.0007967346338000008,-0.0010316522681000006
20,0.001,-2500,300.0004241943,7.4706507264,-7.4462359235,-8.0296618387,8.0854635658,8.2605091816,-8.229523371,-7.5421517745,7.5957863932,1000000.0,-0.0015731459027000002,-0.0009771872367999998,-0.00127516656975
21,0.001,-3000,299.9990356445,7.3867751396,-7.333811688,-8.0617956734,8.1456329568,8.275053286,-8.2679573038,-7.4577800176,7.5800575745,1000000.0,-0.0018224237621999996,-0.0011695910380999984,-0.001496007400149999
22,0.001,-3500,300.0003860474,7.3321676795,-7.3208843293,-8.106834419,8.1690271011,8.417487068,-8.3824411398,-7.4211191462,7.5043611495,1000000.0,-0.0021468761989999995,-0.0013503812244000022,-0.001748628711700001
23,0.001,-4000,300.0002044678,7.2618498834,-7.229501159,-8.1609353547,8.2207698099,8.4564278387,-8.449013722,-7.3866579894,7.5134631384,1000000.0,-0.0024140905183,-0.0014815840368,-0.00194783727755
24,0.001,-4500,300.0003646851,7.2042520382,-7.1881739513,-8.2206850338,8.3188817974,8.5857043693,-8.5963268128,-7.3880463311,7.4783450756,1000000.0,-0.0027896051926,-0.0016731754244999984,-0.002231390308549999
25,0.001,-5000,300.0002227783,7.1478917606,-7.1143917,-8.2901443421,8.4118712934,8.6425587448,-8.6245680062,-7.303655124,7.40472055,1000000.0,-0.003004843290400002,-0.0019936399615000013,-0.0024992416259500016
26,0.001,-6000,300.0001113892,7.0242050503,-6.9874334576,-8.4321341084,8.5214150083,8.7483743466,-8.7537059965,-7.244777394,7.3256774694,1000000.0,-0.003490441835200002,-0.0023830942532999996,-0.0029367680442500006
27,0.001,-7000,300.0003341675,6.8852172598,-6.8736755831,-8.5620944223,8.6251635511,8.9362929934,-8.9457816435,-7.130478758,7.2408346627,1000000.0,-0.004123181794,-0.002815944552700002,-0.003469563173350001
28,0.001,-8000,299.999786377,6.7672790017,-6.7292940261,-8.6533417387,8.7390842579,9.0851017272,-9.0462312201,-7.0203318433,7.0790986033,1000000.0,-0.004634759919499998,-0.0032929955500000004,-0.00396387773475
29,0.001,-9000,300.0001785278,6.6293748838,-6.6154488358,-8.766376173,8.8593590747,9.2365335459,-9.2020401172,-6.8932204574,6.9963265925,1000000.0,-0.0051937499435000005,-0.0037361881977999996,-0.00446496907065
30,0.001,-10000,300.0004501343,6.5219074806,-6.5002562848,-8.886000388,8.9446955463,9.3353227862,-9.3080132507,-6.7876254882,6.8747192697,1000000.0,-0.005621172271500001,-0.0041683511763999995,-0.00489476172395
