0.0010000000,10000.4431152344,121.9960514069,-132.6573697530,132.6524240373,140.8590338937,-140.8237268502,0.0000006259
0.0010000000,9000.5205566406,122.0009910583,-131.3844578852,131.3877014305,140.2855433219,-140.2605381515,0.0000006251
0.0010000000,8000.5731933594,121.9988597870,-130.1091047742,130.1021269157,139.7365672112,-139.7002909340,0.0000006594
0.0010000000,7000.4667724609,122.0002166748,-128.8358801901,128.8284241545,139.1562327038,-139.1161696161,0.0000006614
0.0010000000,6000.4566894531,121.9998744965,-127.5850884145,127.5658745401,138.5857636507,-138.5292982505,0.0000006702
0.0010000000,5000.4196289063,122.0002830505,-126.3188400562,126.3127340417,137.9532651612,-137.9174962064,0.0000006684
0.0010000000,5000.3984375000,122.0003005981,-126.3106140114,126.2932246115,137.9570199073,-137.9301772981,0.0000006725
0.0010000000,4500.3200683594,122.0008117676,-125.6757055798,125.6742659364,137.6525580944,-137.6115956876,0.0000006763
0.0010000000,4000.2911010742,122.0001903534,-125.0496026481,125.0384258082,137.3381410909,-137.2874818349,0.0000006765
0.0010000000,3500.0864624023,122.0007587433,-124.4232863356,124.4051722607,136.9983628756,-136.9657092657,0.0000006834
0.0010000000,3000.3161254883,122.0000381470,-123.8034206191,123.7920324616,136.6692416317,-136.6325697076,0.0000006801
0.0010000000,2500.5196899414,122.0003677368,-123.1769196987,123.1524921650,136.3262722207,-136.2889791309,0.0000006730
0.0010000000,2000.3034729004,122.0001892090,-122.5635805218,122.5611111396,135.9760887722,-135.9329586819,0.0000006725
0.0010000000,1500.5641418457,122.0003456116,-121.9342847665,121.9121705265,135.6029676359,-135.5600576665,0.0000006701
0.0010000000,1000.5644592285,121.9999725342,-121.3358422764,121.3270718752,135.2141469853,-135.1753869346,0.0000006676
0.0010000000,500.3467178345,122.0000667572,-120.7613562358,120.7570184119,134.7807093711,-134.7161547369,0.0000006767
0.0010000000,0.1632764213,122.0002037048,-120.2922363988,120.2715149584,134.1912803509,-134.1514129472,0.0000006647
0.0010000000,-500.1646728516,122.0000778198,-120.1397348628,120.1546525597,133.2363873258,-133.1726314228,0.0000006687
0.0010000000,-1000.4672637939,122.0003002167,-122.2438460792,122.3346881717,129.9420854079,-129.8462083163,0.0000006576
